T1 P_and_T1 P_or_T1 T2 P_and_T2 P_or_T2
0.69899950 0.79193154 0.94658505 0.89434717 0.69433552 0.96057563
0.70015008 0.78928031 0.94609577 0.89584792 0.69175648 0.96045983
0.70130065 0.78660725 0.94560011 0.89734867 0.68916721 0.96034160
0.70245123 0.78391247 0.94509812 0.89884942 0.68656783 0.96022099
0.70360180 0.78119605 0.94458984 0.90035018 0.68395845 0.96009804
0.70475238 0.77845808 0.94407532 0.90185093 0.68133917 0.95997280
0.70590295 0.77569867 0.94355461 0.90335168 0.67871012 0.95984529
0.70705353 0.77291791 0.94302776 0.90485243 0.67607140 0.95971556
0.70820410 0.77011593 0.94249483 0.90635318 0.67342313 0.95958364
0.70935468 0.76729282 0.94195586 0.90785393 0.67076544 0.95944959
0.71050525 0.76444871 0.94141091 0.90935468 0.66809844 0.95931343
0.71165583 0.76158372 0.94086003 0.91085543 0.66542226 0.95917521
0.71280640 0.75869797 0.94030328 0.91235618 0.66273700 0.95903496
0.71395698 0.75579160 0.93974070 0.91385693 0.66004281 0.95889271
0.71510755 0.75286474 0.93917235 0.91535768 0.65733980 0.95874852
0.71625813 0.74991753 0.93859829 0.91685843 0.65462811 0.95860240
0.71740870 0.74695012 0.93801857 0.91835918 0.65190785 0.95845441
0.71855928 0.74396265 0.93743325 0.91985993 0.64917916 0.95830457
0.71970985 0.74095528 0.93684239 0.92136068 0.64644217 0.95815292
0.72086043 0.73792817 0.93624604 0.92286143 0.64369700 0.95799950
0.72201101 0.73488147 0.93564426 0.92436218 0.64094381 0.95784433
0.72316158 0.73181536 0.93503711 0.92586293 0.63818270 0.95768746
0.72431216 0.72873000 0.93442466 0.92736368 0.63541384 0.95752892
0.72546273 0.72562558 0.93380695 0.92886443 0.63263734 0.95736874
0.72661331 0.72250227 0.93318405 0.93036518 0.62985335 0.95720696
0.72776388 0.71936025 0.93255603 0.93186593 0.62706200 0.95704360
0.72891446 0.71619972 0.93192294 0.93336668 0.62426345 0.95687871
0.73006503 0.71302086 0.93128485 0.93486743 0.62145782 0.95671231
0.73121561 0.70982388 0.93064181 0.93636818 0.61864526 0.95654443
0.73236618 0.70660898 0.92999390 0.93786893 0.61582592 0.95637512
0.73351676 0.70337636 0.92934118 0.93936968 0.61299993 0.95620439
0.73466733 0.70012623 0.92868371 0.94087044 0.61016745 0.95603228
0.73581791 0.69685881 0.92802155 0.94237119 0.60732863 0.95585882
0.73696848 0.69357432 0.92735478 0.94387194 0.60448360 0.95568405
0.73811906 0.69027297 0.92668346 0.94537269 0.60163251 0.95550798
0.73926963 0.68695500 0.92600766 0.94687344 0.59877553 0.95533066
0.74042021 0.68362064 0.92532744 0.94837419 0.59591279 0.95515210
0.74157079 0.68027011 0.92464287 0.94987494 0.59304445 0.95497235
0.74272136 0.67690367 0.92395403 0.95137569 0.59017067 0.95479143
0.74387194 0.67352155 0.92326097 0.95287644 0.58729158 0.95460936
0.74502251 0.67012399 0.92256378 0.95437719 0.58440736 0.95442619
0.74617309 0.66671126 0.92186252 0.95587794 0.58151815 0.95424192
0.74732366 0.66328359 0.92115727 0.95737869 0.57862411 0.95405660
0.74847424 0.65984126 0.92044808 0.95887944 0.57572540 0.95387025
0.74962481 0.65638452 0.91973505 0.96038019 0.57282216 0.95368290
0.75077539 0.65291364 0.91901823 0.96188094 0.56991457 0.95349457
0.75192596 0.64942888 0.91829770 0.96338169 0.56700278 0.95330529
0.75307654 0.64593052 0.91757355 0.96488244 0.56408695 0.95311509
0.75422711 0.64241883 0.91684583 0.96638319 0.56116724 0.95292400
0.75537769 0.63889410 0.91611462 0.96788394 0.55824381 0.95273204
0.75652826 0.63535660 0.91538000 0.96938469 0.55531681 0.95253923
0.75767884 0.63180662 0.91464205 0.97088544 0.55238642 0.95234561
0.75882941 0.62824445 0.91390084 0.97238619 0.54945280 0.95215119
0.75997999 0.62467038 0.91315644 0.97388694 0.54651610 0.95195601
0.76113057 0.62108470 0.91240894 0.97538769 0.54357649 0.95176008
0.76228114 0.61748772 0.91165841 0.97688844 0.54063413 0.95156344
0.76343172 0.61387973 0.91090492 0.97838919 0.53768920 0.95136610
0.76458229 0.61026104 0.91014856 0.97988994 0.53474185 0.95116809
0.76573287 0.60663195 0.90938941 0.98139070 0.53179224 0.95096944
0.76688344 0.60299277 0.90862754 0.98289145 0.52884055 0.95077017
0.76803402 0.59934382 0.90786303 0.98439220 0.52588694 0.95057030
0.76918459 0.59568541 0.90709596 0.98589295 0.52293157 0.95036985
0.77033517 0.59201785 0.90632641 0.98739370 0.51997462 0.95016886
0.77148574 0.58834147 0.90555445 0.98889445 0.51701624 0.94996733
0.77263632 0.58465658 0.90478019 0.99039520 0.51405660 0.94976530
0.77378689 0.58096351 0.90400368 0.99189595 0.51109588 0.94956279
0.77493747 0.57726258 0.90322501 0.99339670 0.50813423 0.94935981
0.77608804 0.57355413 0.90244426 0.99489745 0.50517184 0.94915640
0.77723862 0.56983847 0.90166152 0.99639820 0.50220885 0.94895257
0.77838919 0.56611595 0.90087686 0.99789895 0.49924544 0.94874834
0.77953977 0.56238690 0.90009037 0.99939970 0.49628178 0.94854374
0.78069035 0.55865165 0.89930213 1.00090045 0.49331804 0.94833878
0.78184092 0.55491053 0.89851221 1.00240120 0.49035438 0.94813349
0.78299150 0.55116390 0.89772071 1.00390195 0.48739096 0.94792790
0.78414207 0.54741207 0.89692771 1.00540270 0.48442797 0.94772201
0.78529265 0.54365541 0.89613327 1.00690345 0.48146556 0.94751585
0.78644322 0.53989424 0.89533750 1.00840420 0.47850390 0.94730944
0.78759380 0.53612891 0.89454047 1.00990495 0.47554316 0.94710280
0.78874437 0.53235977 0.89374226 1.01140570 0.47258351 0.94689595
0.78989495 0.52858717 0.89294296 1.01290645 0.46962510 0.94668891
0.79104552 0.52481144 0.89214265 1.01440720 0.46666812 0.94648170
0.79219610 0.52103293 0.89134141 1.01590795 0.46371272 0.94627434
0.79334667 0.51725200 0.89053932 1.01740870 0.46075907 0.94606684
0.79449725 0.51346899 0.88973647 1.01890945 0.45780734 0.94585923
0.79564782 0.50968426 0.88893294 1.02041021 0.45485769 0.94565153
0.79679840 0.50589814 0.88812881 1.02191096 0.45191028 0.94544375
0.79794897 0.50211099 0.88732416 1.02341171 0.44896529 0.94523591
0.79909955 0.49832315 0.88651909 1.02491246 0.44602287 0.94502803
0.80025013 0.49453499 0.88571365 1.02641321 0.44308318 0.94482013
0.80140070 0.49074685 0.88490795 1.02791396 0.44014640 0.94461223
0.80255128 0.48695907 0.88410206 1.02941471 0.43721269 0.94440434
0.80370185 0.48317202 0.88329607 1.03091546 0.43428220 0.94419648
0.80485243 0.47938603 0.88249005 1.03241621 0.43135510 0.94398867
0.80600300 0.47560146 0.88168409 1.03391696 0.42843155 0.94378092
0.80715358 0.47181866 0.88087827 1.03541771 0.42551170 0.94357326
0.80830415 0.46803797 0.88007266 1.03691846 0.42259573 0.94336570
0.80945473 0.46425975 0.87926735 1.03841921 0.41968378 0.94315825
0.81060530 0.46048433 0.87846243 1.03991996 0.41677602 0.94295094
0.81175588 0.45671207 0.87765796 1.04142071 0.41387261 0.94274378
0.81290645 0.45294331 0.87685403 1.04292146 0.41097369 0.94253678
0.81405703 0.44917839 0.87605073 1.04442221 0.40807944 0.94232996
0.81520760 0.44541767 0.87524812 1.04592296 0.40518999 0.94212333
0.81635818 0.44166147 0.87444628 1.04742371 0.40230552 0.94191692
0.81750875 0.43791014 0.87364530 1.04892446 0.39942616 0.94171074
0.81865933 0.43416402 0.87284526 1.05042521 0.39655208 0.94150480
0.81980990 0.43042345 0.87204622 1.05192596 0.39368343 0.94129912
0.82096048 0.42668876 0.87124827 1.05342671 0.39082035 0.94109371
0.82211106 0.42296029 0.87045149 1.05492746 0.38796301 0.94088859
0.82326163 0.41923837 0.86965594 1.05642821 0.38511154 0.94068377
0.82441221 0.41552333 0.86886171 1.05792896 0.38226609 0.94047927
0.82556278 0.41181550 0.86806887 1.05942971 0.37942682 0.94027510
0.82671336 0.40811521 0.86727749 1.06093047 0.37659386 0.94007128
0.82786393 0.40442278 0.86648765 1.06243122 0.37376737 0.93986781
0.82901451 0.40073854 0.86569943 1.06393197 0.37094749 0.93966472
0.83016508 0.39706280 0.86491289 1.06543272 0.36813436 0.93946202
0.83131566 0.39339589 0.86412811 1.06693347 0.36532813 0.93925971
0.83246623 0.38973812 0.86334516 1.06843422 0.36252892 0.93905782
0.83361681 0.38608980 0.86256410 1.06993497 0.35973690 0.93885635
0.83476738 0.38245125 0.86178502 1.07143572 0.35695218 0.93865533
0.83591796 0.37882277 0.86100798 1.07293647 0.35417491 0.93845475
0.83706853 0.37520466 0.86023305 1.07443722 0.35140524 0.93825465
0.83821911 0.37159724 0.85946030 1.07593797 0.34864328 0.93805502
0.83936968 0.36800080 0.85868979 1.07743872 0.34588917 0.93785587
0.84052026 0.36441563 0.85792159 1.07893947 0.34314306 0.93765724
0.84167084 0.36084204 0.85715578 1.08044022 0.34040506 0.93745911
0.84282141 0.35728031 0.85639240 1.08194097 0.33767531 0.93726151
0.84397199 0.35373072 0.85563154 1.08344172 0.33495394 0.93706445
0.84512256 0.35019357 0.85487325 1.08494247 0.33224106 0.93686794
0.84627314 0.34666914 0.85411760 1.08644322 0.32953682 0.93667199
0.84742371 0.34315769 0.85336465 1.08794397 0.32684134 0.93647661
0.84857429 0.33965951 0.85261446 1.08944472 0.32415473 0.93628181
0.84972486 0.33617487 0.85186708 1.09094547 0.32147712 0.93608761
0.85087544 0.33270403 0.85112260 1.09244622 0.31880862 0.93589401
0.85202601 0.32924726 0.85038105 1.09394697 0.31614937 0.93570103
0.85317659 0.32580482 0.84964250 1.09544772 0.31349947 0.93550867
0.85432716 0.32237696 0.84890701 1.09694847 0.31085904 0.93531695
0.85547774 0.31896394 0.84817463 1.09844922 0.30822819 0.93512588
0.85662831 0.31556600 0.84744542 1.09994997 0.30560704 0.93493546
0.85777889 0.31218339 0.84671944 1.10145073 0.30299570 0.93474571
0.85892946 0.30881635 0.84599673 1.10295148 0.30039428 0.93455663
0.86008004 0.30546511 0.84527735 1.10445223 0.29780289 0.93436823
0.86123062 0.30212992 0.84456136 1.10595298 0.29522163 0.93418053
0.86238119 0.29881099 0.84384880 1.10745373 0.29265061 0.93399354
0.86353177 0.29550856 0.84313973 1.10895448 0.29008994 0.93380726
0.86468234 0.29222284 0.84243419 1.11045523 0.28753971 0.93362169
0.86583292 0.28895404 0.84173223 1.11195598 0.28500002 0.93343686
0.86698349 0.28570239 0.84103390 1.11345673 0.28247098 0.93325277
0.86813407 0.28246809 0.84033925 1.11495748 0.27995268 0.93306942
0.86928464 0.27925134 0.83964832 1.11645823 0.27744521 0.93288683
0.87043522 0.27605234 0.83896116 1.11795898 0.27494868 0.93270500
0.87158579 0.27287129 0.83827780 1.11945973 0.27246317 0.93252394
0.87273637 0.26970837 0.83759830 1.12096048 0.26998878 0.93234367
0.87388694 0.26656378 0.83692269 1.12246123 0.26752558 0.93216418
0.87503752 0.26343769 0.83625102 1.12396198 0.26507368 0.93198548
0.87618809 0.26033028 0.83558332 1.12546273 0.26263316 0.93180758
0.87733867 0.25724172 0.83491963 1.12696348 0.26020409 0.93163049
0.87848924 0.25417218 0.83426000 1.12846423 0.25778657 0.93145422
0.87963982 0.25112183 0.83360445 1.12996498 0.25538067 0.93127877
0.88079040 0.24809083 0.83295302 1.13146573 0.25298647 0.93110415
0.88194097 0.24507932 0.83230574 1.13296648 0.25060405 0.93093037
0.88309155 0.24208746 0.83166266 1.13446723 0.24823349 0.93075742
0.88424212 0.23911539 0.83102380 1.13596798 0.24587485 0.93058533
0.88539270 0.23616325 0.83038920 1.13746873 0.24352822 0.93041409
0.88654327 0.23323119 0.82975887 1.13896948 0.24119365 0.93024371
0.88769385 0.23031932 0.82913287 1.14047024 0.23887123 0.93007420
0.88884442 0.22742778 0.82851120 1.14197099 0.23656102 0.92990556
0.88999500 0.22455670 0.82789391 1.14347174 0.23426307 0.92973779
0.89114557 0.22170618 0.82728101 1.14497249 0.23197746 0.92957091
0.89229615 0.21887634 0.82667253 1.14647324 0.22970425 0.92940492
0.89344672 0.21606729 0.82606849 1.14797399 0.22744350 0.92923982
0.89459730 0.21327913 0.82546893 1.14947474 0.22519526 0.92907561
0.89574787 0.21051196 0.82487385 1.15097549 0.22295960 0.92891231
0.89689845 0.20776588 0.82428329 1.15247624 0.22073656 0.92874992
0.89804902 0.20504098 0.82369726 1.15397699 0.21852621 0.92858844
0.89919960 0.20233734 0.82311579 1.15547774 0.21632858 0.92842787
0.90035018 0.19965504 0.82253888 1.15697849 0.21414374 0.92826823
0.90150075 0.19699415 0.82196656 1.15847924 0.21197173 0.92810951
0.90265133 0.19435476 0.82139884 1.15997999 0.20981259 0.92795172
0.90380190 0.19173693 0.82083574 1.16148074 0.20766637 0.92779486
0.90495248 0.18914071 0.82027728 1.16298149 0.20553312 0.92763893
0.90610305 0.18656617 0.81972346 1.16448224 0.20341287 0.92748395
0.90725363 0.18401337 0.81917429 1.16598299 0.20130566 0.92732991
0.90840420 0.18148235 0.81862980 1.16748374 0.19921154 0.92717681
0.90955478 0.17897315 0.81808999 1.16898449 0.19713053 0.92702466
0.91070535 0.17648582 0.81755487 1.17048524 0.19506268 0.92687346
0.91185593 0.17402039 0.81702444 1.17198599 0.19300801 0.92672322
0.91300650 0.17157689 0.81649872 1.17348674 0.19096655 0.92657394
0.91415708 0.16915536 0.81597771 1.17498749 0.18893834 0.92642561
0.91530765 0.16675582 0.81546142 1.17648824 0.18692341 0.92627825
0.91645823 0.16437828 0.81494985 1.17798899 0.18492176 0.92613185
0.91760880 0.16202275 0.81444301 1.17948974 0.18293345 0.92598642
0.91875938 0.15968926 0.81394089 1.18099050 0.18095847 0.92584195
0.91990995 0.15737781 0.81344351 1.18249125 0.17899686 0.92569846
0.92106053 0.15508839 0.81295085 1.18399200 0.17704864 0.92555594
0.92221111 0.15282101 0.81246293 1.18549275 0.17511382 0.92541439
0.92336168 0.15057566 0.81197974 1.18699350 0.17319241 0.92527381
0.92451226 0.14835233 0.81150128 1.18849425 0.17128444 0.92513422
0.92566283 0.14615102 0.81102754 1.18999500 0.16938992 0.92499560
0.92681341 0.14397169 0.81055853 1.19149575 0.16750885 0.92485796
0.92796398 0.14181433 0.81009423 1.19299650 0.16564125 0.92472129
0.92911456 0.13967892 0.80963465 1.19449725 0.16378712 0.92458561
0.93026513 0.13756542 0.80917978 1.19599800 0.16194647 0.92445091
0.93141571 0.13547381 0.80872961 1.19749875 0.16011931 0.92431719
0.93256628 0.13340404 0.80828414 1.19899950 0.15830564 0.92418446
0.93371686 0.13135608 0.80784335 1.20050025 0.15650546 0.92405271
0.93486743 0.12932988 0.80740723 1.20200100 0.15471876 0.92392193
0.93601801 0.12732540 0.80697579 1.20350175 0.15294556 0.92379215
0.93716858 0.12534258 0.80654900 1.20500250 0.15118585 0.92366334
0.93831916 0.12338138 0.80612685 1.20650325 0.14943962 0.92353552
0.93946973 0.12144173 0.80570934 1.20800400 0.14770686 0.92340868
0.94062031 0.11952357 0.80529645 1.20950475 0.14598758 0.92328282
0.94177089 0.11762685 0.80488817 1.21100550 0.14428175 0.92315795
0.94292146 0.11575149 0.80448448 1.21250625 0.14258938 0.92303405
0.94407204 0.11389742 0.80408537 1.21400700 0.14091044 0.92291114
0.94522261 0.11206458 0.80369082 1.21550775 0.13924494 0.92278920
0.94637319 0.11025287 0.80330081 1.21700850 0.13759284 0.92266825
0.94752376 0.10846224 0.80291534 1.21850925 0.13595414 0.92254827
0.94867434 0.10669258 0.80253438 1.22001001 0.13432882 0.92242927
0.94982491 0.10494382 0.80215791 1.22151076 0.13271687 0.92231124
0.95097549 0.10321587 0.80178592 1.22301151 0.13111825 0.92219419
0.95212606 0.10150864 0.80141838 1.22451226 0.12953295 0.92207811
0.95327664 0.09982204 0.80105528 1.22601301 0.12796095 0.92196300
0.95442721 0.09815596 0.80069660 1.22751376 0.12640223 0.92184886
0.95557779 0.09651031 0.80034231 1.22901451 0.12485675 0.92173569
0.95672836 0.09488500 0.79999239 1.23051526 0.12332449 0.92162348
0.95787894 0.09327991 0.79964682 1.23201601 0.12180543 0.92151224
0.95902951 0.09169494 0.79930559 1.23351676 0.12029954 0.92140196
0.96018009 0.09012998 0.79896865 1.23501751 0.11880678 0.92129264
0.96133067 0.08858493 0.79863600 1.23651826 0.11732712 0.92118428
0.96248124 0.08705966 0.79830761 1.23801901 0.11586054 0.92107688
0.96363182 0.08555407 0.79798345 1.23951976 0.11440700 0.92097042
0.96478239 0.08406803 0.79766349 1.24102051 0.11296646 0.92086492
0.96593297 0.08260143 0.79734772 1.24252126 0.11153888 0.92076037
0.96708354 0.08115414 0.79703611 1.24402201 0.11012424 0.92065676
0.96823412 0.07972605 0.79672862 1.24552276 0.10872249 0.92055409
0.96938469 0.07831702 0.79642524 1.24702351 0.10733360 0.92045237
0.97053527 0.07692694 0.79612593 1.24852426 0.10595751 0.92035158
0.97168584 0.07555567 0.79583067 1.25002501 0.10459420 0.92025172
0.97283642 0.07420308 0.79553944 1.25152576 0.10324362 0.92015280
0.97398699 0.07286904 0.79525219 1.25302651 0.10190572 0.92005480
0.97513757 0.07155342 0.79496891 1.25452726 0.10058046 0.91995773
0.97628814 0.07025608 0.79468956 1.25602801 0.09926780 0.91986158
0.97743872 0.06897688 0.79441412 1.25752876 0.09796769 0.91976635
0.97858929 0.06771570 0.79414255 1.25902951 0.09668007 0.91967203
0.97973987 0.06647238 0.79387483 1.26053027 0.09540491 0.91957862
0.98089045 0.06524679 0.79361092 1.26203102 0.09414216 0.91948612
0.98204102 0.06403878 0.79335080 1.26353177 0.09289176 0.91939453
0.98319160 0.06284822 0.79309443 1.26503252 0.09165366 0.91930384
0.98434217 0.06167496 0.79284179 1.26653327 0.09042781 0.91921404
0.98549275 0.06051885 0.79259284 1.26803402 0.08921416 0.91912513
0.98664332 0.05937976 0.79234755 1.26953477 0.08801265 0.91903711
0.98779390 0.05825752 0.79210589 1.27103552 0.08682323 0.91894998
0.98894447 0.05715199 0.79186783 1.27253627 0.08564584 0.91886373
0.99009505 0.05606303 0.79163333 1.27403702 0.08448043 0.91877836
0.99124562 0.05499049 0.79140237 1.27553777 0.08332695 0.91869386
0.99239620 0.05393421 0.79117491 1.27703852 0.08218532 0.91861022
0.99354677 0.05289404 0.79095091 1.27853927 0.08105550 0.91852745
0.99469735 0.05186983 0.79073036 1.28004002 0.07993743 0.91844554
0.99584792 0.05086144 0.79051320 1.28154077 0.07883104 0.91836449
0.99699850 0.04986870 0.79029942 1.28304152 0.07773628 0.91828429
0.99814907 0.04889146 0.79008898 1.28454227 0.07665308 0.91820493
0.99929965 0.04792958 0.78988183 1.28604302 0.07558138 0.91812642
1.00045023 0.04698289 0.78967797 1.28754377 0.07452112 0.91804874
1.00160080 0.04605124 0.78947733 1.28904452 0.07347224 0.91797190
1.00275138 0.04513448 0.78927991 1.29054527 0.07243468 0.91789588
1.00390195 0.04423245 0.78908565 1.29204602 0.07140836 0.91782069
1.00505253 0.04334500 0.78889454 1.29354677 0.07039323 0.91774632
1.00620310 0.04247196 0.78870653 1.29504752 0.06938921 0.91767276
1.00735368 0.04161320 0.78852159 1.29654827 0.06839625 0.91760001
1.00850425 0.04076854 0.78833969 1.29804902 0.06741427 0.91752806
1.00965483 0.03993784 0.78816079 1.29954977 0.06644322 0.91745692
1.01080540 0.03912094 0.78798486 1.30105053 0.06548301 0.91738657
1.01195598 0.03831768 0.78781188 1.30255128 0.06453359 0.91731701
1.01310655 0.03752792 0.78764179 1.30405203 0.06359489 0.91724823
1.01425713 0.03675148 0.78747458 1.30555278 0.06266684 0.91718024
1.01540770 0.03598823 0.78731020 1.30705353 0.06174936 0.91711302
1.01655828 0.03523800 0.78714863 1.30855428 0.06084239 0.91704657
1.01770885 0.03450064 0.78698983 1.31005503 0.05994586 0.91698088
1.01885943 0.03377599 0.78683377 1.31155578 0.05905970 0.91691595
1.02001001 0.03306391 0.78668042 1.31305653 0.05818384 0.91685178
1.02116058 0.03236423 0.78652973 1.31455728 0.05731820 0.91678836
1.02231116 0.03167681 0.78638169 1.31605803 0.05646272 0.91672568
1.02346173 0.03100149 0.78623625 1.31755878 0.05561733 0.91666373
1.02461231 0.03033812 0.78609338 1.31905953 0.05478195 0.91660253
1.02576288 0.02968655 0.78595305 1.32056028 0.05395651 0.91654205
1.02691346 0.02904663 0.78581523 1.32206103 0.05314093 0.91648229
1.02806403 0.02841821 0.78567989 1.32356178 0.05233515 0.91642325
1.02921461 0.02780114 0.78554699 1.32506253 0.05153910 0.91636492
1.03036518 0.02719526 0.78541651 1.32656328 0.05075269 0.91630730
1.03151576 0.02660043 0.78528840 1.32806403 0.04997586 0.91625038
1.03266633 0.02601651 0.78516264 1.32956478 0.04920854 0.91619416
1.03381691 0.02544334 0.78503920 1.33106553 0.04845064 0.91613863
1.03496748 0.02488078 0.78491804 1.33256628 0.04770210 0.91608378
1.03611806 0.02432868 0.78479913 1.33406703 0.04696284 0.91602962
1.03726863 0.02378690 0.78468245 1.33556778 0.04623279 0.91597612
1.03841921 0.02325529 0.78456795 1.33706853 0.04551187 0.91592330
1.03956978 0.02273372 0.78445562 1.33856928 0.04480001 0.91587114
1.04072036 0.02222203 0.78434542 1.34007004 0.04409714 0.91581964
1.04187094 0.02172009 0.78423731 1.34157079 0.04340318 0.91576879
1.04302151 0.02122776 0.78413128 1.34307154 0.04271805 0.91571859
1.04417209 0.02074490 0.78402728 1.34457229 0.04204169 0.91566903
1.04532266 0.02027136 0.78392529 1.34607304 0.04137401 0.91562011
1.04647324 0.01980702 0.78382529 1.34757379 0.04071495 0.91557182
1.04762381 0.01935173 0.78372723 1.34907454 0.04006443 0.91552415
1.04877439 0.01890537 0.78363109 1.35057529 0.03942237 0.91547711
1.04992496 0.01846778 0.78353685 1.35207604 0.03878870 0.91543068
1.05107554 0.01803885 0.78344446 1.35357679 0.03816334 0.91538485
1.05222611 0.01761844 0.78335392 1.35507754 0.03754623 0.91533964
1.05337669 0.01720641 0.78326517 1.35657829 0.03693728 0.91529502
1.05452726 0.01680264 0.78317821 1.35807904 0.03633643 0.91525099
1.05567784 0.01640701 0.78309300 1.35957979 0.03574359 0.91520755
1.05682841 0.01601937 0.78300951 1.36108054 0.03515870 0.91516469
1.05797899 0.01563960 0.78292772 1.36258129 0.03458168 0.91512241
1.05912956 0.01526758 0.78284759 1.36408204 0.03401245 0.91508070
1.06028014 0.01490319 0.78276911 1.36558279 0.03345095 0.91503956
1.06143072 0.01454630 0.78269224 1.36708354 0.03289710 0.91499897
1.06258129 0.01419678 0.78261696 1.36858429 0.03235082 0.91495895
1.06373187 0.01385452 0.78254325 1.37008504 0.03181204 0.91491947
1.06488244 0.01351940 0.78247107 1.37158579 0.03128070 0.91488053
1.06603302 0.01319129 0.78240040 1.37308654 0.03075671 0.91484214
1.06718359 0.01287009 0.78233122 1.37458729 0.03024000 0.91480428
1.06833417 0.01255567 0.78226350 1.37608804 0.02973051 0.91476694
1.06948474 0.01224792 0.78219721 1.37758879 0.02922815 0.91473013
1.07063532 0.01194672 0.78213234 1.37908954 0.02873286 0.91469384
1.07178589 0.01165197 0.78206886 1.38059030 0.02824456 0.91465806
1.07293647 0.01136355 0.78200674 1.38209105 0.02776319 0.91462279
1.07408704 0.01108135 0.78194596 1.38359180 0.02728867 0.91458802
1.07523762 0.01080526 0.78188649 1.38509255 0.02682093 0.91455374
1.07638819 0.01053518 0.78182832 1.38659330 0.02635990 0.91451996
1.07753877 0.01027100 0.78177142 1.38809405 0.02590550 0.91448667
1.07868934 0.01001262 0.78171577 1.38959480 0.02545768 0.91445385
1.07983992 0.00975992 0.78166134 1.39109555 0.02501635 0.91442151
1.08099050 0.00951281 0.78160812 1.39259630 0.02458145 0.91438964
1.08214107 0.00927118 0.78155607 1.39409705 0.02415292 0.91435824
1.08329165 0.00903495 0.78150519 1.39559780 0.02373067 0.91432730
1.08444222 0.00880400 0.78145545 1.39709855 0.02331464 0.91429682
1.08559280 0.00857824 0.78140682 1.39859930 0.02290476 0.91426678
1.08674337 0.00835757 0.78135929 1.40010005 0.02250097 0.91423720
1.08789395 0.00814190 0.78131284 1.40160080 0.02210319 0.91420805
1.08904452 0.00793113 0.78126745 1.40310155 0.02171137 0.91417934
1.09019510 0.00772518 0.78122309 1.40460230 0.02132542 0.91415106
1.09134567 0.00752395 0.78117974 1.40610305 0.02094529 0.91412320
1.09249625 0.00732734 0.78113740 1.40760380 0.02057091 0.91409577
1.09364682 0.00713528 0.78109603 1.40910455 0.02020220 0.91406875
1.09479740 0.00694768 0.78105562 1.41060530 0.01983912 0.91404215
1.09594797 0.00676444 0.78101615 1.41210605 0.01948158 0.91401595
1.09709855 0.00658548 0.78097761 1.41360680 0.01912953 0.91399015
1.09824912 0.00641072 0.78093997 1.41510755 0.01878291 0.91396475
1.09939970 0.00624007 0.78090321 1.41660830 0.01844163 0.91393974
1.10055028 0.00607346 0.78086733 1.41810905 0.01810565 0.91391512
1.10170085 0.00591081 0.78083229 1.41960980 0.01777490 0.91389089
1.10285143 0.00575202 0.78079809 1.42111056 0.01744932 0.91386703
1.10400200 0.00559704 0.78076471 1.42261131 0.01712884 0.91384355
1.10515258 0.00544577 0.78073213 1.42411206 0.01681340 0.91382043
1.10630315 0.00529814 0.78070033 1.42561281 0.01650294 0.91379768
1.10745373 0.00515409 0.78066931 1.42711356 0.01619740 0.91377529
1.10860430 0.00501353 0.78063903 1.42861431 0.01589672 0.91375326
1.10975488 0.00487639 0.78060949 1.43011506 0.01560083 0.91373158
1.11090545 0.00474261 0.78058068 1.43161581 0.01530968 0.91371024
1.11205603 0.00461211 0.78055257 1.43311656 0.01502321 0.91368925
1.11320660 0.00448482 0.78052515 1.43461731 0.01474135 0.91366860
1.11435718 0.00436068 0.78049841 1.43611806 0.01446405 0.91364828
1.11550775 0.00423962 0.78047234 1.43761881 0.01419126 0.91362829
1.11665833 0.00412157 0.78044691 1.43911956 0.01392290 0.91360863
1.11780890 0.00400647 0.78042212 1.44062031 0.01365893 0.91358928
1.11895948 0.00389426 0.78039795 1.44212106 0.01339929 0.91357026
1.12011006 0.00378487 0.78037439 1.44362181 0.01314392 0.91355154
1.12126063 0.00367824 0.78035142 1.44512256 0.01289277 0.91353314
1.12241121 0.00357432 0.78032904 1.44662331 0.01264577 0.91351504
1.12356178 0.00347303 0.78030722 1.44812406 0.01240288 0.91349724
1.12471236 0.00337434 0.78028596 1.44962481 0.01216404 0.91347974
1.12586293 0.00327817 0.78026525 1.45112556 0.01192919 0.91346253
1.12701351 0.00318447 0.78024507 1.45262631 0.01169829 0.91344561
1.12816408 0.00309319 0.78022541 1.45412706 0.01147127 0.91342898
1.12931466 0.00300427 0.78020626 1.45562781 0.01124809 0.91341262
1.13046523 0.00291766 0.78018760 1.45712856 0.01102869 0.91339655
1.13161581 0.00283330 0.78016943 1.45862931 0.01081302 0.91338074
1.13276638 0.00275116 0.78015174 1.46013007 0.01060103 0.91336521
1.13391696 0.00267117 0.78013451 1.46163082 0.01039267 0.91334994
1.13506753 0.00259328 0.78011773 1.46313157 0.01018789 0.91333493
1.13621811 0.00251745 0.78010140 1.46463232 0.00998663 0.91332019
1.13736868 0.00244363 0.78008550 1.46613307 0.00978886 0.91330569
1.13851926 0.00237178 0.78007002 1.46763382 0.00959451 0.91329145
1.13966983 0.00230184 0.78005496 1.46913457 0.00940354 0.91327746
1.14082041 0.00223377 0.78004030 1.47063532 0.00921590 0.91326371
1.14197099 0.00216754 0.78002603 1.47213607 0.00903155 0.91325020
1.14312156 0.00210309 0.78001215 1.47363682 0.00885043 0.91323693
